,Log Rtn,RSI,MACD,%K,BHS
786,0.033144413621220795,66.84044370265677,-0.5105638491507918,0.9964973730297718,1
787,-0.0032422446188450768,65.2130140851718,-0.32826563420425003,0.9024390243902436,1
788,-0.003485538558434011,63.30742749638329,-0.1936642904802639,0.8780487804878049,2
789,-0.00443252796179199,60.71446156398402,-0.1011570919446001,0.8471544715447158,2
790,0.008381888420934534,63.94315406737034,0.0011907939958106795,0.9056910569105694,1
791,0.017239824747277623,69.89142619704073,0.14119337364718376,0.9952755905511821,0
792,0.019409320654954057,75.28573585674754,0.3178769517370341,0.9849108367626886,1
793,-0.00313409703596523,72.83463528991322,0.4415136359756673,0.9312169312169317,1
794,-0.0015707396924073676,71.49180052340081,0.5277644440147569,0.9183135704874839,2
795,-0.017671506529987557,57.79244428314011,0.527103231577982,0.8155467720685113,2
796,0.006833739578565117,61.10042759954253,0.5445099371437223,0.8093587521663774,1
797,0.0036256554559633662,62.89024147723602,0.5647059607391682,0.8016877637130807,1
798,-0.0009051822297167491,62.066467651896005,0.5709027773938473,0.7787810383747186,1
799,-0.009325667494709398,53.74110616294007,0.5365452659136807,0.5206896551724134,2
800,0.010909199100353751,60.83727943794364,0.54180311001425,0.6208333333333346,1
801,0.017033132556240456,69.41015478844352,0.6003748897510022,0.9375000000000006,0
802,0.009510190000992158,73.23507558555379,0.6737245759863342,0.9403508771929819,1
803,-0.009732436918231,63.8141365734502,0.6884147908318354,0.6983050847457628,1
804,-0.008482193712907564,56.563292490908744,0.6617656453024452,0.541516245487364,2
805,0.0011201972718384212,57.29989788872675,0.6373338002831019,0.5595667870036084,1
806,-0.0033643633842487934,54.122821970059796,0.5989631661479109,0.5054151624548726,1
807,-0.015395368597045095,41.954778822742306,0.5078298981941529,0.2599277978339343,2
808,-0.00045641260491063336,41.6370989060378,0.4290465127808716,0.2527075812274376,2
809,-0.022856818664270365,29.06653636118496,0.28345786024590325,0.0,2
810,-0.01434812336712929,23.930105842138474,0.1175014189692618,0.016085790884719092,2
811,-0.02324850064564818,18.070910519547425,-0.0912393987713429,0.0,2
812,0.046200327823850536,47.747379067215995,-0.09818745371032378,0.4202586206896542,1
813,-0.02579880419013036,38.63789926236258,-0.19026142890513142,0.1831896551724141,1
814,-0.011229361816990987,35.31612465744573,-0.29772381483947186,0.08189655172413694,2
815,0.00789761194772691,39.52799516485998,-0.35220034154199453,0.1530172413793105,1
816,-0.00669698747885309,37.159149622927714,-0.41320388421158327,0.11554621848739573,1
817,0.01026629525397362,43.1917141008882,-0.42198781212409386,0.24438902743142213,1
818,0.018824085245635398,52.89828956807319,-0.36024316519373656,0.45177664974619264,0
819,0.0069686693160934355,56.14088932580264,-0.2838307704170262,0.5683060109289626,1
820,-0.025792754561728953,43.477712048370215,-0.3084782586071597,0.30153846153846275,1
821,0.009691601682363037,48.47590323417964,-0.29156699427057475,0.4512987012987007,1
822,0.01864421285583669,57.030630188044704,-0.21117706358782584,0.8202247191011249,1
823,-0.004628566467492126,54.424030253202176,-0.16174133939379232,0.7453183520599254,1
824,0.009925067047358222,59.065370819761576,-0.08686444620024503,0.906367041198502,1
825,0.0032102756302481894,60.57371637282312,-0.01604221425430552,0.901408450704225,0
826,0.006389798098770988,63.663519110357875,0.06196428899968254,0.9692832764505132,0
827,0.013556466083608028,69.56156738484691,0.170237597372477,0.9529085872576192,1
